X,y,class
-1.1121227100267566,0.023042664932867763,0
-1.0962366513275923,0.16517879401168026,0
-1.0808112356383317,0.16054602320897102,0
-1.075519304569167,0.13985590215233468,0
-1.074602199950946,0.010958466008252385,0
-1.073958792435813,0.04236215851411468,0
-1.072430031356133,0.1359899035103593,0
-1.0673530339558457,0.3425623218625939,0
-1.062292286107737,0.14021484469794254,0
-1.0613749546423077,-0.0009651892636589123,0
-1.0597023936651646,0.3271461494653445,0
-1.0583628054233518,-0.05285541979617228,0
-1.058313881483819,0.14451761153198836,0
-1.0561001678821285,0.1297453616135805,0
-1.055987831013414,0.1503611126421819,0
-1.0554196592624985,0.014840602411846147,0
-1.0550429541162756,0.1557498868366158,0
-1.054546371597462,0.0003824466216637151,0
-1.0545146663322789,0.08444791710853147,0
-1.052679007792447,0.25600805485403,0
-1.0515765642587962,0.03346544353120763,0
-1.0495891674079827,0.1626534346466846,0
-1.0476549296403632,0.14738694430197408,0
-1.0460702986754709,0.1462071943367601,0
-1.0458440146586954,0.13014306683996427,0
-1.0455956364732388,-0.08358380536113526,0
-1.0447098056940558,0.03926318682012609,0
-1.0429227023141092,0.13876528549110084,0
-1.0427086125906702,0.13833427724336553,0
-1.0422589993026132,0.14904312561042016,0
-1.0409063581498479,0.4689624912928368,0
-1.0399502108678922,0.3426993161168084,0
-1.0398940855718872,-0.023076807250523773,0
-1.0387508294788228,0.2292365659127653,0
-1.0387042844045442,0.13381213669288303,0
-1.0385681658907864,0.19446400836285965,0
-1.0382883077210483,0.05853472189503246,0
-1.0381578467241914,0.200629834492906,0
-1.035373728723529,-0.009045161811266328,0
-1.0351249573112573,0.1333224285355421,0
-1.0343556613291351,0.16327769290476185,0
-1.0343105034989521,0.12168555339570368,0
-1.0330269542329502,0.11539585184341095,0
-1.0309882999339584,0.22283793573987695,0
-1.0305784889571885,0.17947755197905307,0
-1.028315852722825,0.3613027145269491,0
-1.028060134532658,0.22326896038361285,0
-1.0271407476721341,0.07125026028948662,0
-1.0263547655400984,0.10999107425156998,0
-1.0249411902694383,0.142711636316182,0
-1.0248595507553444,0.16198466600698952,0
-1.0246387631861449,0.15694185947025258,0
-1.0245305447718267,0.17473242459466504,0
-1.024475284215299,0.01119181662505158,0
-1.0239609378905792,0.16722764369296025,0
-1.0235930850613302,0.2467652353884956,0
-1.0233982261356258,0.21323457612364294,0
-1.0233653133431906,0.33606127088797033,0
-1.0232306027225428,0.09513825573503176,0
-1.0231203949028431,0.10828866313547822,0
